Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
PICT,UNIFORM_BOOLEAN_2,100,6,1345.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,300.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1274.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,237.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,811.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,1249.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1152.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,816.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1413.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,1120.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,1647.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,2003.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,63,560.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,2052.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,53,3204.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,1979.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,63,2114.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,39,1951.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,57,1433.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,1018.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,1861.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,493.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,51,2114.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,4422.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,59,4629.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,3177.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,52,1812.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,3854.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,55,5519.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,5545.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,12308.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,880.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,52,2309.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,3385.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,63,3703.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,9001.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,61,3699.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,33,6306.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,53,3914.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,7369.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,6743.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,113.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,6498.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,54,4874.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,37,3647.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,43,3769.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,2095.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,64,4181.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,3779.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,64,4106.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,13262.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,8810.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,6041.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,63,3753.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,3836.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,64,5328.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,4399.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,52,4900.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,3843.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,59,3778.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,14179.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,11779.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1997.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,34,604.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1363.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,49,4038.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,2023.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,52,5509.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,828.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,38,1972.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,6757.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,6430.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1679.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,47,5030.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,1028.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,46,2190.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1790.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,44,5945.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,1731.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,44,6313.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,9511.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,4514.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1996.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,49,4334.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1857.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,49,5746.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1885.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,50,1633.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,1665.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,45,4722.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,12021.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,6277.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,2123.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,49,4400.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,1508.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,36,1767.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,3161.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,48,4215.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,2068.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,52,6648.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,6282.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,6467.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,2056.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,44,2351.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,1965.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,44,1317.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,2145.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,40,2680.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,2501.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,39,2077.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_5,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_5,0,12,2838.0,3,,
PICT,UNIFORM_BOOLEAN_5,100,11,2683.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_5,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_5,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_5,0,36,3881.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_5,100,62,4206.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,3703.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_5,100,66,3886.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,4118.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_5,100,65,1916.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,36,5912.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_5,100,64,4086.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_5,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_5,0,12,6868.0,3,,
PICT,UNIFORM_BOOLEAN_5,100,11,5271.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_5,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_5,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,5264.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_5,100,65,4010.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,4059.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_5,100,45,3644.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,36,3967.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_5,100,66,3811.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,3843.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_5,100,54,3733.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_5,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_5,0,12,5177.0,3,,
PICT,UNIFORM_BOOLEAN_5,100,11,2170.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_5,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_5,100,28,7.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_5,0,36,2592.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_5,100,66,4979.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,3875.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_5,100,52,5332.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,33,3629.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_5,100,51,3904.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,37,5034.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_5,100,68,5267.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_5,0,12,4.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_5,0,12,1053.0,3,,
PICT,UNIFORM_BOOLEAN_5,100,11,271.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_5,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_5,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,904.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_5,100,65,3107.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,7492.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_5,100,67,3719.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,3991.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_5,100,66,3981.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,37,3723.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_5,100,67,3856.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_5,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_5,0,12,11725.0,3,,
PICT,UNIFORM_BOOLEAN_5,100,11,6919.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_5,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_5,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_5,0,34,4034.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_5,100,66,3903.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_5,0,33,3877.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_5,100,64,5117.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,35,2855.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_5,100,68,2490.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_5,0,36,2210.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_5,100,64,4060.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_6,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_6,0,12,4728.0,3,,
PICT,UNIFORM_BOOLEAN_6,100,11,13262.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_6,0,29,3.0,3,,
ACTS,UNIFORM_BOOLEAN_6,100,29,154.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,4555.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_6,100,69,5118.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,4052.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_6,100,69,3920.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,8178.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_6,100,56,3876.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,3831.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_6,100,69,3852.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_6,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_6,0,12,10666.0,3,,
PICT,UNIFORM_BOOLEAN_6,100,11,9302.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_6,0,29,4.0,3,,
ACTS,UNIFORM_BOOLEAN_6,100,29,5.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_6,0,35,5608.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_6,100,59,3562.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,3498.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_6,100,63,4913.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,35,2639.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_6,100,55,2165.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,35,5202.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_6,100,70,3933.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_6,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_6,0,12,5289.0,3,,
PICT,UNIFORM_BOOLEAN_6,100,11,9105.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_6,0,29,3.0,3,,
ACTS,UNIFORM_BOOLEAN_6,100,29,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,6137.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_6,100,56,4185.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_6,0,38,3974.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_6,100,69,4752.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,2910.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_6,100,69,3750.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,33,3817.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_6,100,54,3773.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_6,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_6,0,12,9639.0,3,,
PICT,UNIFORM_BOOLEAN_6,100,11,5438.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_6,0,29,4.0,3,,
ACTS,UNIFORM_BOOLEAN_6,100,29,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_6,0,37,3261.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_6,100,60,3581.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,3877.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_6,100,68,3592.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,37,6241.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_6,100,65,3735.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,3888.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_6,100,71,3236.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_6,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_6,0,12,6795.0,3,,
PICT,UNIFORM_BOOLEAN_6,100,11,5878.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_6,0,29,3.0,3,,
ACTS,UNIFORM_BOOLEAN_6,100,29,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,6221.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_6,100,69,4089.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_6,0,37,3666.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_6,100,63,3818.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,37,4084.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_6,100,68,4037.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_6,0,36,3665.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_6,100,73,3839.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_7,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_7,0,12,8917.0,3,,
PICT,UNIFORM_BOOLEAN_7,100,12,9155.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_7,0,32,6.0,3,,
ACTS,UNIFORM_BOOLEAN_7,100,32,6.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,5299.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_7,100,71,8317.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_7,0,41,2134.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_7,100,86,10690.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,2182.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_7,100,85,7364.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,4065.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_7,100,84,8018.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_7,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_7,0,12,9914.0,3,,
PICT,UNIFORM_BOOLEAN_7,100,12,10095.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_7,0,32,6.0,3,,
ACTS,UNIFORM_BOOLEAN_7,100,32,6.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,6063.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_7,100,85,15889.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_7,0,38,3831.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_7,100,84,9928.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,3752.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_7,100,62,3540.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,2160.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_7,100,85,8988.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_7,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_7,0,12,6781.0,3,,
PICT,UNIFORM_BOOLEAN_7,100,12,7325.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_7,0,32,6.0,3,,
ACTS,UNIFORM_BOOLEAN_7,100,32,6.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,7899.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_7,100,73,4237.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_7,0,41,3605.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_7,100,85,10028.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,3902.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_7,100,89,8398.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,3705.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_7,100,84,9789.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_7,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_7,0,12,4362.0,3,,
PICT,UNIFORM_BOOLEAN_7,100,12,6234.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_7,0,32,5.0,3,,
ACTS,UNIFORM_BOOLEAN_7,100,32,6.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,3324.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_7,100,83,8512.0,3,AS_DECLARED,
